id_str,created_at,full_text,label_manual
1.46105884047711E+018,Wed Nov 17 19:49:07 +0000 2021,Prof @ReflyHZ apakah ada UU atau aturan dari pemerintah Indonesia yang mengatur agar WNI tak boleh bergabung dengan organisasi atau kelompok manapun diluar negeri sana untuk melakukan gerakan bersenjata guna membebaskan suatu negara dari penjajahan negara lain? Mohon pencerahan,Netral
1.52655212768603E+018,Tue May 17 13:16:03 +0000 2022,@endonesa345 @antaranews @jokowi Tak usah sok2an bela negara oranglah.. suruhlah dubes itu tabayyun dulu pada korban WNI yg harusnya dia bela.. Dengarkan penjelasan UAS dulu.. WNI yg jadi penjahat diluar negeri saja wajib dibela apalagi yg diperlakukan tidak adil spt ini.. . https://t.co/JYzhlZb7O0,Netral
2.04194598562739E+018,Wed Apr 08 18:27:15 +0000 2026,@hope_emak @BosPurwa yang begini2 bikin orang males jadi WNI. Bener banget itu Dwi Sasetyaningtyas: Cukup dia saja yang jadi WNI anak dia jangan.,Negatif
1.8208468167889E+018,Tue Aug 06 15:38:05 +0000 2024,@vickyfarhan95 Let's go lah kita brain drain kan Indonesia,Negatif
1.74533560856076E+018,Thu Jan 11 06:43:30 +0000 2024,@minsoaks wkwkwk Indonesia otomatis brain drain IQ rata-rata bakal anjlok 5 tahun ke depan,Negatif
1.87068436709129E+018,Sun Dec 22 04:14:43 +0000 2024,@ARSIPAJA Some of us? . Berarti itu orang WNI yg pernah dibantu untuk bekerja ke luar negeri. Bisa dibilang dapat beasiswa udah kepincut kerja disana jadinya menetap. Nah yg ngebantu mereka itu orang kubu sono. WNI masih bisa nyoblos walau kerja diluar negeri,Negatif
1.97055973424911E+018,Tue Sep 23 18:43:46 +0000 2025,@grok @txtakunreborn @putridwishsw Apalah Glory Lamria penerima beasiswa LPDP?,Netral
1.42380723325981E+018,Sat Aug 07 00:44:32 +0000 2021,@Mdy_Asmara1701 Presiden harusnya bisa jaga imeg dan wibawa. Apa yg bisa dibanggakan jika sudah seperti ini tak seharusnya menghitung2 aset WNI yg berada diluar negeri. Toh itu bukan milik negara apalagi milik presiden. Sekelas presiden mengeluarkan argument2 yg kontradiksi dlm kenyataan.,Negatif
1.35624955262641E+018,Mon Feb 01 14:34:25 +0000 2021,Tahu gak kenapa aku males ngomong sm WNI ketika diluar negeri?? This :,Netral
1.69289417697804E+018,Sat Aug 19 13:39:58 +0000 2023,Ngomong-ngomong soal alumni LPDP yang belum pulang ke Indonesia suatu istilah pun menjadi viral di berbagai kalangan masyarakat yaitu brain drain .,Negatif
2.04285152492222E+018,Sat Apr 11 06:25:32 +0000 2026,@firvan717 @dina_sulaeman Lu tholol apa gmna sik y? Pendidikan di Indonesia terbuka seluas2nya.. Tp anak zaman skr usia 20 aja udh pd kebelettt kawin..Tamat SMA aja udh pd punya anak.. Mrk-nya sdr yg ga mau skul tinggi Sekolah gratis..Yg berprestasi bs dpt beasiswa LPDP dll.. Buta apa gmna lu??,Positif
1.78517767295751E+018,Tue Apr 30 05:21:38 +0000 2024,Indonesia is planning to offer dual citizenship to its skilled diaspora as part of efforts to stem a brain drain of local talent https://t.co/1rDEgVsJj9,Netral
1.80114559826095E+018,Thu Jun 13 06:52:28 +0000 2024,Terlepas dr bnr enggak jd sarang politisi korup. Tapi WNA gak boleh bahas urusan politik negara lain yg bukan dibidangnya. Pun sama hal nya WNI yg stay diluar negeri diminta gak bahas politik domestik negara tempat dia stay.,Netral
2.02866676754378E+018,Tue Mar 03 03:00:22 +0000 2026,Prof Anhar Gonggong dan Hotman Paris Minta Kewarganegaraan Dwi Sasetyaningtyas Dicabut https://t.co/2j5oJ4jtIY,Negatif
1.32634698788147E+018,Wed Nov 11 02:12:18 +0000 2020,@fadlizon Heran saya koq pk @jokowi bisa pilih orang macam itu jadi Dubes. Dubes itu mengayomi semua WNI diluar negeri bukan memusuhi,Negatif
1.31367310163738E+018,Wed Oct 07 02:50:48 +0000 2020,Kalo kata @juleeaxx Indonesia cepat atau lambat bakalan brain drain. Org-org pinter pada kabur ke LN.,Negatif
1.89245649132581E+018,Thu Feb 20 06:09:22 +0000 2025,Tren #KaburSajaDulu Tidak Mengancam Populasi Indonesia Justru Bisa Tingkatkan Devisa Tagar #KaburSajaDulu atau #KaburAjaDulu masih warnai media sosial X. Tagar itu diramaikan diskusi warganet seputar mencari pekerjaan di negara lain karena sulitnya mendapat kerja yang sesuai di https://t.co/W6LOuQKUbD,Positif
1.81992776583317E+018,Sun Aug 04 02:46:06 +0000 2024,Hipotesis urg Indonesia akan kena brain drain kalo lokernya gak ramah usia dan tidak membayar dengan layak. Mengingat banyak negara lain yg butuh tenaga kerja berkeahlian juga karena populasi mereka udah menurun. It's about time baby.,Negatif
1.66991873291389E+018,Sat Jun 17 04:03:46 +0000 2023,@tanyakanrl UT tu si paling mandiri beneran apa-apa sendiri wkwk jadi yg bisa di UT ya yg punya kendali bagus atas dirinya sendiri malahan WNI yg kerja diluar aja kebanyakan kuliah or lanjut kuliahnya disini kok ada yg kerja di luar negeri malah lanjut S2 di UT,Positif
1.88660714435686E+018,Tue Feb 04 02:46:09 +0000 2025,@F2aldi lesgooowwwww! menuju Indonesia brain drain!,Negatif
2.04339232551542E+018,Sun Apr 12 18:14:29 +0000 2026,hi guys! aku buka jasa ‍️‍️‍️ proofreading essay/motivation letter untuk LoA univ LN/DN dan beasiswa mentoring dan brainstorming beasiswa DN/LN (lpdp gks erasmus stipendium aas fullbright manaaki dll) #zonauang #jokitugasmurah,Netral
1.95659046433919E+018,Sat Aug 16 05:34:53 +0000 2025,@sxsxnineeight Utamakan dulu beasiswa dalam negeri. Supaya cepat mengejar jumlah sarjana. Kalau boleh KIP nya untuk penduduk. Indonesia Timur dan pulau terpencil. Bayangkan KIP 23T bisa untuk 1 2 juta mahasiswa sementara LPDP 25 T hanya untuk 4 ribu mahasiswa.,Negatif
1.86382764863774E+018,Tue Dec 03 06:08:34 +0000 2024,Brain Drain masyarakat (termasuk Harian Kompas) menyalahkan pemerintah karena membiarkan itu terjadi. Tapi perlakuan pada SDM (Unggul) itu sendiri diperlakukan sebagai Satrio Pininggit yang secara ajaib membawa perubahan ke Indonesia daripada talenta yang harus diberdayakan.,Negatif
2.04246742052341E+018,Fri Apr 10 04:59:14 +0000 2026,Lanjut mba Mia a.k.a Miara yang udah kerja di Unilever. Mba Mia masih sama ambisnya seperti dulu setelah lulus S1 langsung kerja untuk nabung buat lanjut kuliah S2 di Aussie doain semoga keterima beasiswa LPDP biar tabungannya bisa dipakai untuk kebutuhan yang lain. https://t.co/Egu0GxFkOr,Positif
2.03573298445251E+018,Sun Mar 22 14:59:00 +0000 2026,MQ Iswara Apresiasi Gagasan Bahlil Lahadalia Agar Beasiswa LPDP Dibuka Lebih Luas bagi Santri #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #GolkarSolid https://t.co/42XZ5tNvBC,Positif
1.8918564857951E+018,Tue Feb 18 14:25:09 +0000 2025,@islah_bahrawi Itu kan manusia modal cekak gerbong kosong. Penjilat kekuasaan yg nggak tahu diri. Ada WNI cari rejeki diluar negeri dibilang sekalian nggak usah kembali. Baru jadi wamenaker merasa pemilik negeri.,Negatif
2.03734591458373E+018,Fri Mar 27 01:48:12 +0000 2026,@phileisophos biasanya beasiswa yang probable apa ya? LPDP udah gak bisa diharapkan wkwkk,Negatif
1.77779440204536E+018,Tue Apr 09 20:23:09 +0000 2024,@jokowi merusak demokrasi&amp;MenDag bikin aturan yang merugikan para TKI oleh2 utk keluarganya pd akhirnya hrs dimusnahkan krn aturan Mendag yg terlalu cerdas . hrsnya aturan itu utk pejabat &amp;orang2 kaya yg jalan2&amp;belanja diluar negeri bukan WNI yg tinggal&amp;kerja di Luar negeri,Negatif
1.9120164592132E+018,Tue Apr 15 05:33:42 +0000 2025,@ardisatriawan Bikin Indonesia Brain Drain. Biar hancur kayak negeri Afrika. Biar kapok itu kaum Baterai Kembung,Negatif
1.63659829678457E+018,Fri Mar 17 05:20:15 +0000 2023,@txtdrpengusaha jadi peluang bisnis bagi WNI yang tinggal diluar negeri,Netral
2.02752016379773E+018,Fri Feb 27 23:04:11 +0000 2026,@sbmptnfess Ini mah 11-12 ama biar aku aja yang wni anakku jangan . Cuman versi lokal aja. Udah dibiayain yang biayain dihina,Negatif
1.74531171858509E+018,Thu Jan 11 05:08:34 +0000 2024,@kring_pajak WNI diluar negeri harus punya NPWP ngga sih kak? Boleh punya bank di Indonesia ngga?,Netral
1.76998709491371E+018,Tue Mar 19 07:19:42 +0000 2024,@kring_pajak Mintax jika WNI kerja full diluar negeri dan masih kerja di LN jika melakukan transaksi beli asset bangunan di Indonesia apakah penghasilan LN dilaporkan di spt pribadi dengan cara menghitung ulang atas pemotongan dari Luar Negeri tersebut?,Netral
2.0348121756894E+018,Fri Mar 20 02:00:02 +0000 2026,Part 1! Ini dia tipe-tipe soal yang sering muncul di Seleksi TBS Beasiswa LPDP lengkap dengan contoh soal &amp; pembahasan. Siap-siap upgrade skill kamu! #tbs #beasiswalpdp #belajartbs #tipsbeasiswa #kuliahluarnegeri #beasiswageng https://t.co/SOS7rkrhSN,Netral
1.92734200231355E+018,Tue May 27 12:31:56 +0000 2025,@okeojan Meningkatnya pengetahuan di masyarakat dapat mendorong pertumbuhan ekonomi melalui inovasi dan produktivitas menciptakan lapangan kerja terampil dan meningkatkan daya saing global. Di Indonesia transisi ke ekonomi berbasis pengetahuan berpotensi menambah $366 miliar ke PDB pada,Positif
1.95887002740453E+018,Fri Aug 22 12:33:03 +0000 2025,So ur telling me pegawai kementrian yg udh punya skema beasiswa sendiri could hit jackpot n also apply for lpdp but not some kids who don t hv ties w the gov? Alright,Negatif
2.04249406124925E+018,Fri Apr 10 06:45:06 +0000 2026,PANGGILAN UNTUK PEJUANG BEASISWA!!! Gas langsung kepoin link daftar dan websitenya untuk tahu informasi selengkapnya yaa Sob! Follow @duniakampusid untuk informasi dan tips menarik lainnya! Ayo like komen dan bagikan ke teman-temanmu!!! #beasiswaindonesiabangkit #lpdp https://t.co/qS9D5I8hXy,Netral
1.24373966461733E+018,Sat Mar 28 03:20:18 +0000 2020,Kejauhan ngomongnya lindungi wni diluar negeri lah wong Ngelindungi Rakyat didalem negeri aja Gak Mampu koq,Negatif
2.03834286092422E+018,Sun Mar 29 19:49:43 +0000 2026,TUNTUTAN TERBUKA KEPADA LPDP TERKAIT KASUS IRAWATI PUTERI (PENERIMA BEASISWA LPDP PK 205 ALUMNA FH UI 2015 DAN ALUMNA STANFORD LAW SCHOOL CLASS OF 2024) Mohon atensi dan tindak lanjut dari Bapak/Ibu Yth. Jajaran LPDP Kemenkeu Komisi X &amp; XI DPR RI FH UI dan pihak yang https://t.co/9HA0yzjCTA,Negatif
2.03889507885355E+018,Tue Mar 31 08:24:02 +0000 2026,P! info beasiswa penuh S2 dalam negeri selain LPDP,Netral
1.78639229531679E+018,Fri May 03 13:48:07 +0000 2024,@JAndrean212 @engkoh_chasiu Tetep brain drain min karena walopun di LN mrk serabutan banyak orang ini sebenarnya lumayan potensial kalau di Indonesia. Mrk bisa Bhs Inggris high proportion punya pendidikan tinggi (minimal pernah kuliah). Bandingkan dgn rata warga Indo yg cm ~15% tamat kuliah,Negatif
2.03422529453046E+018,Wed Mar 18 11:07:58 +0000 2026,@Sgrdamai Klo mau melihat pola segala sesuatu yg terjadi ya memang diijinkan terjadi toh militer dan POLRI yg dapt beasiswa LPDP byak yg beasiswa kuliah PhD sampai LN dan/ di USA juga banyak. Pasti sangat pahamlah bagaimana visi misi foundation asing / NGO bekerja ‍️,Netral
1.93129360749278E+018,Sat Jun 07 10:14:12 +0000 2025,Indonesia faces brain drain as skilled graduates leave for jobs abroad https://t.co/ROEqAI2xrt,Netral
1.63874092586962E+018,Thu Mar 23 03:14:17 +0000 2023,@TirtoID Ngebut amat kayak kejar tayang. Kalau pengawasan di lapangan minim tetep aja bakal banyak buruh / pekerja yang tertindas ditambah ada UU Ciptaker ini. Outsourcing makin merajalela. Padahal Indonesia udh mengalami Brain Drain banyak pekerja kualitas tinggi gk mau kerja di sini.,Negatif
2.03763845875647E+018,Fri Mar 27 21:10:40 +0000 2026,@bachtiarnasir حَسْبُنَا اللهُ وَنِعْمَ الْوَكِيْلُ Kepada Allah kami serahkan rasa khawatir takut dan putus asa menjadi WNI. Diluar negeri kehilangan taji didalam negeri kehilangan nyali. Hanya berdaya selemah²nya iman sebagai rakyat kecil. Semoga para Asatidz mulia tetap sll berani...,Negatif
1.24011103418822E+018,Wed Mar 18 03:01:25 +0000 2020,Katanya untuk memulangkan WNI yang ada diluar negeri karena kasus corona pihak Kemenlu dan PT Angkasa Pura memberikan tiket gratis? Mau daftar? Atau mau rekomendasikan teman-teman kalian untuk daftar? #AntiHoaks #Kemenlu #angkasapura1 https://t.co/CQXALMN5EP,Netral
1.33888087568606E+018,Tue Dec 15 16:17:30 +0000 2020,Pemerintah banyak ngirim mahasiswa ke luar negeri dengan tujuan mengabdi balik ke indonesia istilah kerennya reverse brain drain . Kenapa nggak ada sistem sejak dini untuk orang orang tersebut? Berapa suksesor mafia berkeley atau chicago boys yang bisa Indonesia buat?,Negatif
1.6097867824928E+018,Mon Jan 02 05:40:51 +0000 2023,Pak @erickthohir sangat bangga sama WNI yang menjadi wirausahawan diluar negeri Michael Calbera salah satu usahawan dibidang eksporr impot biji plastik Ini merupakan sosok yang perlu menjdi inspirasi bagi kaum muda indonesia #BangkitBersamaET https://t.co/JbuybKMZVu,Positif
1.850549342027E+018,Sun Oct 27 14:45:19 +0000 2024, Indonesia kena brain drain baru tau rasa deh,Negatif
1.61551475891204E+018,Wed Jan 18 01:01:47 +0000 2023,@Dennysiregar7 Itulah Bukti bahwa Pemerintah Indonesia tdk Bisa Menciptakan Lapangan Kerja Klo bisa Menciptakan Lap.Kerja Warga Neg.Indonesia tdk perlu Kerja Keluar Negeri &amp; Warga Asing bnyk yg kerja di Indonesia. Ini anehnya kan WNI bnyk kerja diluar Neg. tp warga China bnyk yg krja di Ind.,Negatif
1.22616587405629E+018,Sat Feb 08 15:28:20 +0000 2020,Tolak WNI eks ISIS Ganjar Pranowo saya tunggu yg sukses bkn mrka Yg diluar negeri sdh bkn tanggung jwb kami apalalgi yg sdh membakar passport mrk bkn WNI lg Kereen Setuju bgt Pa Ganjar #ISISGoToHell https://t.co/tZoaMhiYFN,Netral
2.02733121409774E+018,Fri Feb 27 10:33:22 +0000 2026,Tapi bicara LPDP minggu ini ada hal yang lebih penting dari soal anggaran. Awardee DS viral karena bilang cukup aku aja yang WNI anak-anakku jangan padahal dibiayai pajak rakyat lewat beasiswa LPDP.,Negatif
1.95351730807448E+018,Thu Aug 07 18:03:15 +0000 2025,@ARSIPAJA Mending guru sama dosen digaji gede daripada ngasih beasiswa LPDP ke anak-anak orang kaya,Negatif
1.95116259747628E+018,Fri Aug 01 06:06:28 +0000 2025,Setelah melalui lika liku drama website error seharian kmrn ahirnya bisa submit LPDP. Batch 2 ini saya mencoba kesempatan mengambil beasiswa Prioritas Bundling NUS &amp; PTUD. Semoga bisa tembus salah satunya https://t.co/vuzusMv23z,Positif
1.5265500259369E+018,Tue May 17 13:07:42 +0000 2022,@Lia_MH2012 @AbulKhaulah @msaid_didu Ditolak liburan bagimu bong. Keselamatan ancaman dan perlakuan tdk baik seorang WNI diluar negeri itu jd tanggung jawab negara. Sekolah dulu yg cerdas baru mbacot!!!,Netral
1.87769861551211E+018,Fri Jan 10 12:46:50 +0000 2025,Jika dihubungkan dengan pernyataan Mendiktisaintek beberapa waktu lalu yang memperbolehkan penerima beasiswa LPDP untuk tidak kembali ke Indonesia artinya pemerintah telah membuka jalan bagi brain drain. Mengingat kurangnya komitmen pemerintah untuk menyejahterakan akademisi.,Negatif
2.03738555229577E+018,Fri Mar 27 04:25:43 +0000 2026,Gue iKONIC EXO &amp; BLACKPINK STAN. Gelar gue S.I.Kom. skrng lg ambil S.Pd. Abis selesai S.Pd. Ada rencana ambil S2 di Aussie dgn beasiswa non-LPDP. Klo mau ngatain orng lain goblok ngaca kontribusi apa yg udah lo ksih buat keluarga &amp; negara. Mau gue counter pake apa lagi enih?,Netral
2.04325916913088E+018,Sun Apr 12 09:25:22 +0000 2026,@Gooren26 @GunakanOtakKau @MeeRebus11 Anti Malaysia tapi wujud istilah Jasad di indon tapi perut di malaysia Bangsa kau aja berjuta cari makan di malaysia Si negara sampah Kau tahu kalimat ini kah biar aku aja wni anakku jangan ,Negatif
1.8917999015723E+018,Tue Feb 18 10:40:19 +0000 2025,Pejabat pada baper dengan #kaburajadulu komunikasi publikasi jelek banget merespon mereka yang hijrah keluar negeri karena gak dapat kebebasan berkarya yang membuat Indonesia kehilangan orang pintar (brain drain).Sekarang nambah lagi hastag #Indonesiagelap malah komennya nantang. https://t.co/hWCnJoOTm7,Negatif
1.18071462388177E+018,Sun Oct 06 05:21:17 +0000 2019,@KompasTV Wk okelah lu keren sih bela papua Tp kalo jelekin pemerintah indonesia diluar negeri .. hmmm Mau dicabut wni nya ? Wkwk,Netral
1.47611084107004E+018,Wed Dec 29 08:40:23 +0000 2021,@kompascom Gmn jika WNI bekerja diluar negeri trus pensiun balik Indonesia Apakah hasil kerja dibawa masuk indonesia kena pajak,Netral
2.0342558156796E+018,Wed Mar 18 13:09:15 +0000 2026,ayah gue nyuruh apply beasiswa LPDP jir soon ya yah semoga aamiin,Positif
1.80253025853474E+018,Mon Jun 17 02:34:37 +0000 2024,@anggadwia_ Artinya di Indonesia tenaga kerja di bayar murah karena suplainya banyak. Mau nunggu ada brain and human drain dulu baru sadar kl tenaga kerja kita underpaid dan gak di lindungi? Feeling gw sih iya.,Negatif
1.90763675191448E+018,Thu Apr 03 03:30:18 +0000 2025,@Tregear0x @logos_id Jika akademisi peneliti dan jurnalis kehilangan kebebasan di Indonesia karena pemerintah dampaknya besar. Bagi WNA riset global tentang Indonesia berkurang laporan kritis hilang dan reputasi internasional rusak bisa tegangkan hubungan dengan AS atau Australia. Bagi warga,Negatif
1.23428614041009E+018,Mon Mar 02 01:15:22 +0000 2020,@KompasTV WNI diluar negeri ada yg terkena virus....tapi tidak ada WNI yg terkena virus di negri sendiri. Sering minum jamu dan obat herbal menghindari segala penyakit yg disebabkan virus.,Netral
1.745274578661E+018,Thu Jan 11 02:40:59 +0000 2024,@Dadan91528550 @minsoaks Kalo yg keluarnya org2 berpendidikan &amp; pintar itu namanya brain drain. Mereka malah bermanfaat utk LN sedangkan Indonesia merugi krn yg tersisa ya yg gt gt lah. Fenomena brain drain ini udh terjadi kok d Indo. Byk yg pinter lebih seneng tinggal d LN,Negatif
2.04257629283154E+018,Fri Apr 10 12:11:52 +0000 2026,Beasiswa Kemenag RI-LPDP Tahun 2026 Resmi Dibuka Program Beasiswa Kemenag LPDP merupakan skema beasiswa hasil kolaborasi antara Lembaga Pengelola Dana Pendidikan (LPDP) dan Kementerian Agama Republik Indonesia bagi masyarakat Indonesia. https://t.co/V4RA8eRIrG https://t.co/zZfxOn7EBf,Netral
2.04296601987938E+018,Sat Apr 11 14:00:30 +0000 2026,Gubernur DKI Jakarta Pramono Anung berkomitmen penuh untuk memajukan pendidikan anak-anak Betawi melalui beasiswa khusus yang nantinya akan bersinergi dengan LPDP. Bukan cuma di dalam negeri kesempatan untuk menimba ilmu hingga ke luar negeri kini terbuka lebar. Melalui https://t.co/PwBb5jHYYL,Positif
2.04613542787116E+018,Mon Apr 20 07:54:36 +0000 2026,Pendaftaran Beasiswa Talenta Indonesia 2026 resmi dibuka oleh Pusat Prestasi Nasional (Puspresnas) Kementerian Pendidikan Dasar dan Menengah bekerja sama dengan LPDP. Program ini menargetkan siswa berprestasi nasional dan internasional untuk kuliah sarjana (D4/S1) gratis di,Netral
2.04136080906718E+018,Tue Apr 07 03:41:58 +0000 2026,Sejumlah persyaratan dan benefit khusus jika #LPDPrens join Beasiswa LPDP - AAS Batasan usia yang lebih tinggi (42 tahun) Tanpa Seleksi Bakat Skolastik Komponen pendanaan tambahan yang mencakup: Pre-course Departure Training Dana Pendukung untuk Awardee https://t.co/RD29NL0eZF,Netral
1.64591367785244E+018,Tue Apr 11 22:16:15 +0000 2023,Sedang mempertimbangkan untuk menjadi bagian dari brain drain Indonesia kalo masih dianggep punya brain yha.,Negatif
2.03815825011454E+018,Sun Mar 29 07:36:08 +0000 2026,@NataliusPigai2 Pak anak Capres yang mantan Menteri dan Gubernur yang dapat biaya LPDP itu mungkin karena kapasitasnya yang mumpuni layak mendapatkan beasiswa tsb kalau ananda putri bapak layak maka merekapun pantas dan berhak dapat LPDP kok :),Netral
