conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str
2027175539518370048,Sat Feb 28 00:35:11 +0000 2026,1,@G0LIATH87 Pengianat bangsa itu ya pemimpin kita skrang bang Sampe Rakyatnya menyampaikan keresahan: Cukup aku aja WNI anakku Jangan . Terima kasih jga kpada rakyat lainnya yg ngasih dia jalan pendidikan bukan makan ga bergizi. Karena kata2 itu adalah keresahan kita semua saat ini,2027543067398704896,,G0LIATH87,in,,0,1,0,https://x.com/undefined/status/2027543067398705449,1433279749774733056
2027354275907802112,Fri Feb 27 23:04:11 +0000 2026,0,@sbmptnfess Ini mah 11-12 ama biar aku aja yang wni anakku jangan . Cuman versi lokal aja. Udah dibiayain yang biayain dihina,2027520163797733888,,sbmptnfess,in,,0,0,0,https://x.com/undefined/status/2027520163797733628,1533184622
2027331204832542976,Fri Feb 27 13:43:41 +0000 2026,0,Seorang alumni LPDP unggah video bangga anaknya berpaspor Inggris lalu bilang: Cukup aku aja yang WNI anak-anakku jangan. Media Indonesia Dibiayai pajak rakyat. Kuliah di luar negeri gratis. Lalu bilang Indonesia tak layak untuk anaknya. Sakit? Iya. Karena ini nyata.,2027379109735863040,,QueQenyang,in,,0,1,0,https://x.com/undefined/status/2027379109735862750,1140694861089104000
2027331204832542976,Fri Feb 27 10:33:22 +0000 2026,0,Tapi bicara LPDP minggu ini ada hal yang lebih penting dari soal anggaran. Awardee DS viral karena bilang cukup aku aja yang WNI anak-anakku jangan padahal dibiayai pajak rakyat lewat beasiswa LPDP.,2027331214097743872,,QueQenyang,in,,0,2,0,https://x.com/undefined/status/2027331214097744114,1140694861089104000
2027287056662322944,Fri Feb 27 07:37:54 +0000 2026,0,Latar belakang keluarga hingga sosok ayah Dwi Sasetyaningtyas atau Tyas diburu publik setelah pernyataan cukup aku aja yang WNI anak-anakku jangan viral di media sosial. Berikut fakta-faktanya: https://t.co/LVcx10a6CS LPDP | Dwi Sasetyaningtyas | Disway,2027287056662322944,,,in,,0,0,0,https://x.com/undefined/status/2027287056662323255,1912027937676852992
2027269129888276992,Fri Feb 27 06:26:40 +0000 2026,4,Alumni LPDP viral minggu ini karena bilang: Cukup aku aja jadi WNI anak-anakku jangan Langsung di-blacklist sama OJK Jujur sih banyak yang ngerasain hal yang sama tapi nggak berani ngomong Pertanyaannya: Kalau crypto bisa kasih financial freedom masih mau pindah,2027269129888276992,,,in,,0,1,0,https://x.com/undefined/status/2027269129888276951,1463232466777374976
2026932595779629056,Fri Feb 27 00:24:08 +0000 2026,0,@cursskkied yang kasus lpdp kmrn itu yg ngomong biar aku aja yg jadi WNI anakku jangan,2027177898709565952,,cursskkied,in,,0,0,0,https://x.com/undefined/status/2027177898709565669,138236689
2026932595779629056,Fri Feb 27 00:23:15 +0000 2026,0,@SukarinduID bukaan kak itu yg kmrn biar aku aja yg jadi WNI anakku jangan ,2027177675178263040,,SukarinduID,in,,0,0,0,https://x.com/undefined/status/2027177675178262775,138236689
2025485074217796096,Thu Feb 26 23:36:08 +0000 2026,0,@15_vannillllaaa lagi ngomongin mbak² dan suaminya yang dapet beasiswa lpdp tp ngga pernah balik Indonesia buat ngabdi eh malah bangga anaknya dijadiin wna inggris pake kata² aku aja yg WNI anakku jangan padahal dia bisa kesana krna dapet LPDP ,2027165817482386944,,15_vannillllaaa,in,,0,0,0,https://x.com/undefined/status/2027165817482387533,1515746621015080960
2043675929659180032,Mon Apr 13 15:49:32 +0000 2026,0,@dearkangbra gak memegang prinsip cukup aku aja yang wni anakku jangan ‍↕️‍↔️,2043718234973860096,,dearkangbra,in,,0,0,0,https://x.com/undefined/status/2043718234973860099,232749782
2043154763454480896,Sun Apr 12 11:31:52 +0000 2026,2,@Soyasoy18190804 @GunakanOtakKau @MeeRebus11 Indonesia tidak butuh manusia biar aku aja WNI anakku jangan jauh lebih baik mereka keluar negara ini so what's your point though?,2043291003906653952,,Soyasoy18190804,in,,0,0,0,https://x.com/undefined/status/2043291003906654504,1300303507463971072
2043154763454480896,Sun Apr 12 09:25:22 +0000 2026,0,@Gooren26 @GunakanOtakKau @MeeRebus11 Anti Malaysia tapi wujud istilah Jasad di indon tapi perut di malaysia Bangsa kau aja berjuta cari makan di malaysia Si negara sampah Kau tahu kalimat ini kah biar aku aja wni anakku jangan ,2043259169130882048,,Gooren26,in,,0,1,0,https://x.com/undefined/status/2043259169130881509,1486305211354595072
2042509929018461952,Fri Apr 10 09:15:22 +0000 2026,0,@semesta_han @Kimmywithyou Sabar cukup aku aja yg wni anakku jangan..,2042531874871075072,,semesta_han,in,,0,1,0,https://x.com/undefined/status/2042531874871075166,2031802133167948032
2039888834968929024,Sat Apr 04 00:36:10 +0000 2026,0,@WatchmenID Cukup aku aja yang WNI anakku jangan,2040226887407137024,,WatchmenID,in,,0,0,0,https://x.com/undefined/status/2040226887407136770,1533184622
2029513328427773952,Fri Mar 06 13:34:21 +0000 2026,0,@Urrangawak emang paling bener itu org yg bilang cukup aku aja yang WNI anakku jangan ,2029913478212015104,,Urrangawak,in,,0,0,0,https://x.com/undefined/status/2029913478212014583,927069862047899648
2028837950432436992,Tue Mar 03 14:31:50 +0000 2026,0,@coffebit cukup aku aja yg wni anakku jangan ,2028840780379590912,,coffebit,in,,0,0,0,https://x.com/undefined/status/2028840780379590760,2001168781931109888
2028463378881204992,Mon Mar 02 14:28:58 +0000 2026,49,@global__south Indonesian diaspora : cukup aku aja yang wni anakku jangan,2028477669558673920,,global__south,in,,0,0,0,https://x.com/undefined/status/2028477669558673563,1518058611305370112
2028141414690010112,Sun Mar 01 16:12:48 +0000 2026,63,Cukup aku aja yang WNI anakku jangan Mereka nanti harus lahir di Mondstadt biar sama kayak bapaknya Varka.,2028141414690010112,,,in,,0,8,0,https://x.com/undefined/status/2028141414690009541,1304262793483304960
2027176516417949952,Sat Feb 28 03:24:31 +0000 2026,0,@nico_inoo @insidefolkative Karena pernyataannya viral: nunjukin paspor Inggris anaknya &amp; bilang cukup aku aja WNI anakku jangan usahain paspor WNA kuat . Dia alumni LPDP (beasiswa negara dari pajak rakyat) jadi banyak netizen anggap kurang nasionalis &amp; nggak menghargai dana publik. Suaminya juga,2027585681304755968,,nico_inoo,in,,0,0,0,https://x.com/undefined/status/2027585681304756538,1720665183188922112
2027175539518370048,Sat Feb 28 00:35:11 +0000 2026,1,@G0LIATH87 Pengianat bangsa itu ya pemimpin kita skrang bang Sampe Rakyatnya menyampaikan keresahan: Cukup aku aja WNI anakku Jangan . Terima kasih jga kpada rakyat lainnya yg ngasih dia jalan pendidikan bukan makan ga bergizi. Karena kata2 itu adalah keresahan kita semua saat ini,2027543067398704896,,G0LIATH87,in,,0,1,0,https://x.com/undefined/status/2027543067398705449,1433279749774733056
2027354275907802112,Fri Feb 27 23:04:11 +0000 2026,0,@sbmptnfess Ini mah 11-12 ama biar aku aja yang wni anakku jangan . Cuman versi lokal aja. Udah dibiayain yang biayain dihina,2027520163797733888,,sbmptnfess,in,,0,0,0,https://x.com/undefined/status/2027520163797733628,1533184622
2027331204832542976,Fri Feb 27 13:43:41 +0000 2026,0,Seorang alumni LPDP unggah video bangga anaknya berpaspor Inggris lalu bilang: Cukup aku aja yang WNI anak-anakku jangan. Media Indonesia Dibiayai pajak rakyat. Kuliah di luar negeri gratis. Lalu bilang Indonesia tak layak untuk anaknya. Sakit? Iya. Karena ini nyata.,2027379109735863040,,QueQenyang,in,,0,1,0,https://x.com/undefined/status/2027379109735862750,1140694861089104000
2027331204832542976,Fri Feb 27 10:33:22 +0000 2026,0,Tapi bicara LPDP minggu ini ada hal yang lebih penting dari soal anggaran. Awardee DS viral karena bilang cukup aku aja yang WNI anak-anakku jangan padahal dibiayai pajak rakyat lewat beasiswa LPDP.,2027331214097743872,,QueQenyang,in,,0,2,0,https://x.com/undefined/status/2027331214097744114,1140694861089104000
2027287056662322944,Fri Feb 27 07:37:54 +0000 2026,0,Latar belakang keluarga hingga sosok ayah Dwi Sasetyaningtyas atau Tyas diburu publik setelah pernyataan cukup aku aja yang WNI anak-anakku jangan viral di media sosial. Berikut fakta-faktanya: https://t.co/LVcx10a6CS LPDP | Dwi Sasetyaningtyas | Disway,2027287056662322944,,,in,,0,0,0,https://x.com/undefined/status/2027287056662323255,1912027937676852992
2027269129888276992,Fri Feb 27 06:26:40 +0000 2026,4,Alumni LPDP viral minggu ini karena bilang: Cukup aku aja jadi WNI anak-anakku jangan Langsung di-blacklist sama OJK Jujur sih banyak yang ngerasain hal yang sama tapi nggak berani ngomong Pertanyaannya: Kalau crypto bisa kasih financial freedom masih mau pindah,2027269129888276992,,,in,,0,1,0,https://x.com/undefined/status/2027269129888276951,1463232466777374976
2026932595779629056,Fri Feb 27 00:24:08 +0000 2026,0,@cursskkied yang kasus lpdp kmrn itu yg ngomong biar aku aja yg jadi WNI anakku jangan,2027177898709565952,,cursskkied,in,,0,0,0,https://x.com/undefined/status/2027177898709565669,138236689
2026932595779629056,Fri Feb 27 00:23:15 +0000 2026,0,@SukarinduID bukaan kak itu yg kmrn biar aku aja yg jadi WNI anakku jangan ,2027177675178263040,,SukarinduID,in,,0,0,0,https://x.com/undefined/status/2027177675178262775,138236689
2025485074217796096,Thu Feb 26 23:36:08 +0000 2026,0,@15_vannillllaaa lagi ngomongin mbak² dan suaminya yang dapet beasiswa lpdp tp ngga pernah balik Indonesia buat ngabdi eh malah bangga anaknya dijadiin wna inggris pake kata² aku aja yg WNI anakku jangan padahal dia bisa kesana krna dapet LPDP ,2027165817482386944,,15_vannillllaaa,in,,0,0,0,https://x.com/undefined/status/2027165817482387533,1515746621015080960
2046987729083539968,Thu Apr 23 00:35:57 +0000 2026,1,@ismailfahmi Brain drain bakal menggila. Dan selanjutnya Indonesia tetap jalan di tempat sampai waktunya tiba chaos!!,2047112202080174080,,ismailfahmi,in,,0,0,0,https://x.com/undefined/status/2047112202080174228,1230485443780570880
2046366889644072960,Tue Apr 21 23:26:04 +0000 2026,0,@levifikri @BudiBukanIntel @ibamarief Brain drain lah indonesia brain drain lah krn ulah pemerintah nya sendiri.,2046732229758628096,,levifikri,in,,0,0,0,https://x.com/undefined/status/2046732229758627856,547439385
2045430761969573888,Sat Apr 18 10:48:19 +0000 2026,1,Gw selalu dukung revisi UU Kewarganegaraan untuk menghindari brain drain. Tapi idealnya kewarganegaraan itu satu karena menyangkut sumpah setia. Kemudahan izin tinggal lewat Global Citizenship of Indonesia lebih objektif sebagai jembatan memilih jadi WNI. cc @Yusrilihza_Mhd https://t.co/HZ57EVjPx5,2045454372054991104,https://pbs.twimg.com/media/HGLp6XxagAExRao.jpg,ruliemaulana,in,,0,1,0,https://x.com/undefined/status/2045454372054990865,185320244
2044781358082395904,Fri Apr 17 01:11:38 +0000 2026,6,@sylviapuffs Sebenernya kasus Indonesia asal tiga syarat ini terpenuhi: -Sistem Pendidikan yang ekspansif dan bisa mereplikasi yang udah keluar -Jumlah penduduk -Landing pad dalam bentuk industrialisasi Harusnya brain drain ini ga terlalu bermasalah.,2044946857626051072,,sylviapuffs,in,,0,0,0,https://x.com/undefined/status/2044946857626050623,1233789817311247872
2044322782318866944,Wed Apr 15 07:51:47 +0000 2026,151,Orang pintar di Indonesia itu dari dulu diculik sama negara lain. Disekolahin dikasih hidup layak pindahin deh warga negaranya. Simple. Brain Drain is Real. https://t.co/7PB9CVXNnh,2044322782318866944,https://pbs.twimg.com/ext_tw_video_thumb/2044322678350458880/pu/img/berogRu0EEUnpr_p.jpg,,in,,11,17,20,https://x.com/undefined/status/2044322782318866898,1731100973786160896
2043536948636368896,Mon Apr 13 08:26:21 +0000 2026,2,@88DoubleDragon In indonesia too the brain drain is crazy,2043606703502204928,,88DoubleDragon,en,,0,0,0,https://x.com/undefined/status/2043606703502205092,1765510771751211008
2042976809546105088,Sun Apr 12 08:46:59 +0000 2026,22,@NihilNothings Funnily enough ive seen praise from Filos about how Indonesia is dealing with brain drain better than we do,2043249508528890112,,NihilNothings,en,,0,1,0,https://x.com/undefined/status/2043249508528890323,1301888695276957952
2040443133167629056,Sat Apr 04 16:25:13 +0000 2026,25,@arblauvelt I m all for Western Muslims to reverse the brain drain back into Muslim lands but Indonesia ain t a place you want to put on a pedestal. For a country with so many Muslims it s amazing how unislamic it can feel sometimes especially in Java.,2040465722929991936,,arblauvelt,en,,1,2,0,https://x.com/undefined/status/2040465722929991917,1454313967682153984
2037405197211688960,Fri Mar 27 05:43:46 +0000 2026,330,Guys Benix baru bahas sesuatu yang sangat penting dan relevan banget dengan situasi global sekarang soal nasib Singapura di tengah krisis Hormuz dan apa artinya buat Indonesia. Mari kita bedah faktanya dengan jujur. Benix bilang ekonomi Singapura bakal minus 3% berdasarkan https://t.co/cA9GsSPGkS,2037405197211688960,https://pbs.twimg.com/media/HEZQu_LagAAX8IJ.jpg,,in,,3,33,75,https://x.com/undefined/status/2037405197211689179,1772323119111486976
2036784472092519936,Wed Mar 25 12:37:14 +0000 2026,0,Are you really sure tidak ada SDM STEM? Tidak ada SDM dan ada SDM tapi kebijakan pemerintahnya jelek sehingga terkena brain drain itu berbeda jauh loh. Ilmu peroketan di Indonesia itu masalah terbesarnya political will sejak dulu LAPAN bukan prioritas pemerintah.,2036784472092519936,,,in,,0,1,0,https://x.com/undefined/status/2036784472092520448,1745841078190916096
2034541709422629120,Sat Mar 21 00:39:04 +0000 2026,0,@inganggita Filipina ini Indonesia tetapi level kesulitannya naikkan 2 kali lipat. Brain drain mereka jauh lebih masif dari kita.,2035154189714957056,,inganggita,in,,0,0,0,https://x.com/undefined/status/2035154189714956524,1524417684926270976
2034293486942618112,Thu Mar 19 15:56:27 +0000 2026,1,@DoruyDx On the plus sides atleast it will reverse the brain drain as an AfD cabinet will deport them to Indonesia,2034660278345064960,,DoruyDx,en,,0,1,0,https://x.com/undefined/status/2034660278345064614,1608033915708621056
2033439151069233920,Tue Mar 17 10:06:09 +0000 2026,0,@direktoridosen @prabowo @PNS_Garis_Lucu Berbandaing terbalik dengan negara yang educated di luar sana Pantesan fonomena brain drain banyak di indonesia Ada kesempatan saya juga mau sih.,2033847348364026112,,direktoridosen,in,,0,0,0,https://x.com/undefined/status/2033847348364026040,1713249985817673984
2033827828270306048,Tue Mar 17 08:48:35 +0000 2026,4,Fenomena Brain Drain di Indonesia. By Andy F Noya. Sumber: ig.kickandyshow https://t.co/Oqq5ikkt1q,2033827828270306048,https://pbs.twimg.com/amplify_video_thumb/2033827750340136961/img/mdEBpji5VNe0-6Et.jpg,,en,,0,0,2,https://x.com/undefined/status/2033827828270305655,1899963358243401984
1979146240446324992,Fri Oct 17 11:48:44 +0000 2025,0,@arieparikesit Kata suami: sudah saatnya pelan2 Indonesia mesti buka pintu buat tenaga asing (dulu dia ngomong ini pas ada ketakutan Indonesia bakal brain drain),1979152596855063040,,arieparikesit,in,,0,0,1,https://x.com/undefined/status/1979152596855062557,115310348
1978549708831305984,Wed Oct 15 19:53:05 +0000 2025,106,If someone is smart enough to work at NASA or OpenAI or obtain a PhD from MIT then it makes absolutely no sense to force that person to return home and underuse their human capital. There s no brain drain at all in this case same person if back Indonesia would only probably ,1978549712417423104,,farisrachman_1,en,,15,10,26,https://x.com/undefined/status/1978549712417423485,517522934
1972659060324421888,Thu Oct 02 00:07:16 +0000 2025,0,@pengkordaw @fardanayy Yang aku sayangkan adalah pola pikir kamu yg sempit bgt. Org indonesia banyak yg multilingual bukannya disyukuri malah dihujat dan disuruh pergi. Ntar giliran indo kena brain drain panik lu pada lol,1973540246580240896,,ChinaSh117,in,,0,1,0,https://x.com/undefined/status/1973540246580240605,1101864808687689984
1973381042875825920,Wed Oct 01 13:34:38 +0000 2025,0,Ada banyak tentunya tapi bagi saya pribadi kerugian serupa brain drain yang dialami Indonesia paska pembantaian 1965 adalah yang paling berkesan. Mulai dari pemikir ulung yang jadi eksil dan para pekerja keras di bidang 'kasar' yang hidupnya berakhir terlalu dini.,1973381042875825920,,,in,,0,1,0,https://x.com/undefined/status/1973381042875826394,1942501839049743872
1967531301445189888,Mon Sep 15 19:25:33 +0000 2025,0,@Shiftsubs It's probably that the Kremlin's (government of Russia) days are numbered due to the prolonged war in Ukraine. Or maybe the brain drain of Russian youths to other countries like Thailand and Indonesia.,1967671145064529920,,Shiftsubs,en,,0,1,0,https://x.com/undefined/status/1967671145064530143,1258770650757545984
1966142432774648064,Thu Sep 11 14:10:59 +0000 2025,1,Brain drain continues. Tantangan besar pendidikan Indonesia. Jangan2 nanti bonus demografi menyongsong Indonesia emasnya yang menikmati seluruh dunia kecuali Indonesia,1966142432774648064,,,in,,0,0,0,https://x.com/undefined/status/1966142432774648093,1734266633609454080
1946864441313939968,Sun Jul 20 09:28:44 +0000 2025,1,@euphoriaqila Saya paham frustrasimu banyak pemuda Indonesia ingin pergi karena brain drain pengangguran dan ketidakpastian ekonomi di 2025. Tapi negeri ini punya potensi besar di sektor kreatif dan biodiesel. Kalau serius kabur saran saya: cek visa Kanada atau Australia tingkatkan skill,1946864842692002048,,euphoriaqila,in,,0,1,0,https://x.com/undefined/status/1946864842692001907,1720665183188922112
1946453034558763008,Sat Jul 19 23:48:54 +0000 2025,1,@FashionIin @Adiasih_F @Boediantar4 Setuju narasi satir itu efektif menyentil isu nyata seperti brain drain di Indonesia di mana talenta muda banyak migrasi ke luar negeri karena kurang apresiasi dan dukungan pemerintah. Data 2025 menunjukkan ribuan lulusan terampil pergi akibat peluang kerja minim. Semoga ini,1946718925988975104,,FashionIin,in,,0,0,0,https://x.com/undefined/status/1946718925988974693,1720665183188922112
1946619774278202112,Sat Jul 19 17:14:55 +0000 2025,1,Generasi Kabur: Mengurai Brain Drain dan Mencari Jalan Pulang Talenta Indonesia. https://t.co/uHgphYCGCu https://t.co/zR4QEozVF9,1946619774278202112,https://pbs.twimg.com/media/GwPIXh7WQAATQ0R.jpg,,in,,0,0,0,https://x.com/undefined/status/1946619774278201817,1443801854756879872
